185,Manning Heights,40.73533333333334,-73.971,9883.326072970014$12675.326072970014$15467.326072970014$18259.326072970012$21051.326072970012$23843.326072970012$26635.326072970012$29427.326072970012$29427.326072970012$26169.992739636677$22912.659406303348$19655.326072970012$19655.326072970012$22912.659406303348$26169.992739636677$29427.326072970012$29427.326072970012$26635.326072970012$23843.326072970012$21051.326072970012$18259.326072970012$15467.326072970016$12675.326072970016$9883.326072970014,11574.285783916152$12099.714355344722$12625.142926773295$13150.571498201865$13676.000069630438$14201.428641059008$14726.857212487581$15252.285783916152$15252.285783916152$14639.285783916152$14026.285783916152$13413.285783916152$13413.285783916152$14026.285783916152$14639.285783916152$15252.285783916152$15252.285783916152$14726.857212487581$14201.428641059008$13676.000069630438$13150.571498201865$12625.142926773295$12099.714355344724$11574.285783916152,9238.010601533122$10629.439172961693$12020.867744390263$13412.296315818836$14803.724887247407$16195.153458675977$17586.58203010455$18978.010601533122$18978.010601533122$17354.677268199786$15731.343934866454$14108.010601533122$14108.010601533122$15731.343934866454$17354.677268199786$18978.010601533122$18978.010601533122$17586.58203010455$16195.153458675977$14803.724887247407$13412.296315818836$12020.867744390265$10629.439172961693$9238.010601533122
186,Brooklyn Parkway,40.74022222222222,-74.011,4603.679595062223$6454.536737919366$8305.393880776508$10156.251023633653$12007.108166490794$13857.965309347936$15708.82245220508$17559.67959506222$17559.67959506222$15400.34626172889$13241.012928395558$11081.679595062222$11081.679595062222$13241.012928395554$15400.34626172889$17559.67959506222$17559.67959506222$15708.82245220508$13857.965309347936$12007.108166490794$10156.251023633653$8305.39388077651$6454.536737919366$4603.679595062223,5272.534709038908$6798.8204233246215$8325.106137610335$9851.39185189605$11377.677566181765$12903.963280467478$14430.248994753194$15956.534709038908$15956.534709038908$14175.86804237224$12395.201375705576$10614.534709038908$10614.534709038908$12395.201375705574$14175.86804237224$15956.534709038908$15956.534709038908$14430.248994753194$12903.96328046748$11377.677566181765$9851.39185189605$8325.106137610337$6798.820423324622$5272.534709038908,7337.7293404902675$10122.586483347412$12907.443626204553$15692.300769061698$18477.15791191884$21262.01505477598$24046.872197633125$26831.729340490267$26831.729340490267$23582.729340490267$20333.729340490267$17084.729340490267$17084.729340490267$20333.729340490267$23582.729340490267$26831.729340490267$26831.729340490267$24046.872197633125$21262.01505477598$18477.15791191884$15692.300769061698$12907.443626204556$10122.586483347412$7337.7293404902675
187,Houston Way,40.74022222222222,-74.00655555555555,7220.889754341188$9864.604040055474$12508.318325769758$15152.032611484045$17795.746897198333$20439.461182912615$23083.1754686269$25726.889754341188$25726.889754341188$22642.556421007852$19558.223087674523$16473.889754341188$16473.889754341188$19558.22308767452$22642.556421007852$25726.889754341188$25726.889754341188$23083.1754686269$20439.461182912615$17795.746897198333$15152.032611484045$12508.31832576976$9864.604040055474$7220.889754341188,5569.884241035201$6247.598526749487$6925.312812463772$7603.027098178058$8280.741383892344$8958.455669606628$9636.169955320915$10313.8842410352$10313.8842410352$9523.217574368533$8732.550907701869$7941.884241035201$7941.884241035201$8732.550907701867$9523.217574368533$10313.8842410352$10313.8842410352$9636.169955320915$8958.455669606628$8280.741383892344$7603.027098178058$6925.312812463773$6247.598526749487$5569.884241035201,8548.87768439261$10834.591970106896$13120.30625582118$15406.020541535467$17691.734827249755$19977.449112964037$22263.163398678324$24548.87768439261$24548.87768439261$21882.211017725942$19215.544351059278$16548.87768439261$16548.87768439261$19215.544351059274$21882.211017725942$24548.87768439261$24548.87768439261$22263.163398678324$19977.449112964037$17691.734827249755$15406.020541535467$13120.306255821182$10834.591970106896$8548.87768439261
188,Stanley Heights,40.74022222222222,-74.0021111111111,6512.838333646544$7953.124047932259$9393.409762217972$10833.695476503686$12273.9811907894$13714.266905075114$15154.552619360831$16594.838333646545$16594.838333646545$14914.50500031321$13234.171666979877$11553.838333646545$11553.838333646545$13234.171666979877$14914.50500031321$16594.838333646545$16594.838333646545$15154.552619360831$13714.266905075117$12273.9811907894$10833.695476503686$9393.409762217972$7953.124047932259$6512.838333646544,6509.635581200642$7156.778438343499$7803.921295486356$8451.064152629213$9098.207009772072$9745.349866914927$10392.492724057785$11039.635581200642$11039.635581200642$10284.635581200642$9529.635581200642$8774.635581200642$8774.635581200642$9529.635581200642$10284.635581200642$11039.635581200642$11039.635581200642$10392.492724057785$9745.349866914928$9098.207009772072$8451.064152629213$7803.921295486357$7156.778438343499$6509.635581200642,7385.966317799509$7742.823460656652$8099.680603513794$8456.537746370937$8813.39488922808$9170.252032085224$9527.109174942367$9883.96631779951$9883.96631779951$9467.632984466176$9051.299651132842$8634.96631779951$8634.96631779951$9051.299651132842$9467.632984466176$9883.96631779951$9883.96631779951$9527.109174942367$9170.252032085224$8813.39488922808$8456.537746370937$8099.680603513795$7742.823460656652$7385.966317799509
189,Birmingham Street,40.74022222222222,-73.99766666666666,8013.202232307945$9540.345089450802$11067.48794659366$12594.630803736516$14121.773660879373$15648.91651802223$17176.05937516509$18703.202232307944$18703.202232307944$16921.53556564128$15139.868898974613$13358.202232307945$13358.202232307945$15139.868898974612$16921.53556564128$18703.202232307944$18703.202232307944$17176.05937516509$15648.916518022232$14121.773660879373$12594.630803736516$11067.487946593661$9540.345089450802$8013.202232307945,8188.506519920821$8389.07794849225$8589.649377063679$8790.220805635106$8990.792234206536$9191.363662777963$9391.935091349393$9592.506519920822$9592.506519920822$9358.506519920822$9124.506519920822$8890.506519920822$8890.506519920822$9124.506519920822$9358.506519920822$9592.506519920822$9592.506519920822$9391.935091349393$9191.363662777963$8990.792234206536$8790.220805635106$8589.649377063679$8389.07794849225$8188.506519920821,10447.853827107163$10658.710969964306$10869.56811282145$11080.425255678592$11291.282398535734$11502.139541392877$11712.99668425002$11923.853827107163$11923.853827107163$11677.853827107163$11431.853827107163$11185.853827107163$11185.853827107163$11431.853827107163$11677.853827107163$11923.853827107163$11923.853827107163$11712.99668425002$11502.139541392877$11291.282398535734$11080.425255678592$10869.56811282145$10658.710969964306$10447.853827107163
190,Utopia Heights,40.74022222222222,-73.99322222222222,7482.494864611879$8054.494864611879$8626.49486461188$9198.49486461188$9770.49486461188$10342.49486461188$10914.49486461188$11486.49486461188$11486.49486461188$10819.161531278545$10151.828197945213$9484.49486461188$9484.49486461188$10151.828197945211$10819.161531278545$11486.49486461188$11486.49486461188$10914.49486461188$10342.49486461188$9770.49486461188$9198.49486461188$8626.49486461188$8054.494864611879$7482.494864611879,14789.16333494985$16867.73476352128$18946.306192092707$21024.877620664134$23103.44904923556$25182.02047780699$27260.591906378424$29339.16333494985$29339.16333494985$26914.163334949848$24489.16333494985$22064.16333494985$22064.16333494985$24489.16333494985$26914.163334949848$29339.16333494985$29339.16333494985$27260.591906378424$25182.020477806993$23103.44904923556$21024.877620664134$18946.306192092707$16867.73476352128$14789.16333494985,14334.296072356365$15015.724643784935$15697.153215213508$16378.581786642078$17060.01035807065$17741.43892949922$18422.867500927794$19104.296072356366$19104.296072356366$18309.296072356366$17514.296072356366$16719.296072356366$16719.296072356366$17514.296072356366$18309.296072356366$19104.296072356366$19104.296072356366$18422.867500927794$17741.43892949922$17060.01035807065$16378.581786642078$15697.153215213508$15015.724643784935$14334.296072356365
191,Houston Boulevard,40.74022222222222,-73.98877777777778,7911.906021336502$8241.906021336501$8571.906021336501$8901.906021336501$9231.906021336501$9561.906021336501$9891.906021336501$10221.906021336501$10221.906021336501$9836.906021336501$9451.906021336501$9066.906021336501$9066.906021336501$9451.906021336501$9836.906021336501$10221.906021336501$10221.906021336501$9891.906021336501$9561.906021336501$9231.906021336501$8901.906021336501$8571.906021336503$8241.906021336503$7911.906021336502,12696.6055723845$13718.891286670214$14741.17700095593$15763.462715241643$16785.748429527357$17808.03414381307$18830.31985809879$19852.6055723845$19852.6055723845$18659.938905717834$17467.272239051166$16274.6055723845$16274.6055723845$17467.272239051166$18659.938905717834$19852.6055723845$19852.6055723845$18830.31985809879$17808.03414381307$16785.748429527357$15763.462715241643$14741.17700095593$13718.891286670216$12696.6055723845,15439.64851236717$16704.219940938598$17968.79136951003$19233.362798081456$20497.934226652884$21762.50565522431$23027.077083795743$24291.64851236717$24291.64851236717$22816.315179033838$21340.981845700502$19865.64851236717$19865.64851236717$21340.981845700502$22816.315179033838$24291.64851236717$24291.64851236717$23027.077083795743$21762.50565522431$20497.934226652884$19233.362798081456$17968.79136951003$16704.219940938598$15439.64851236717
192,Birmingham Lane,40.74022222222222,-73.98433333333334,12971.868231933973$15085.296803362544$17198.725374791116$19312.15394621969$21425.582517648258$23539.011089076826$25652.439660505403$27765.86823193397$27765.86823193397$25300.201565267307$22834.534898600643$20368.86823193397$20368.86823193397$22834.53489860064$25300.201565267307$27765.86823193397$27765.86823193397$25652.439660505403$23539.01108907683$21425.582517648258$19312.15394621969$17198.725374791116$15085.296803362546$12971.868231933973,10942.944591437605$11844.087448580462$12745.230305723318$13646.373162866177$14547.516020009032$15448.658877151891$16349.801734294748$17250.944591437605$17250.944591437605$16199.61125810427$15148.277924770939$14096.944591437605$14096.944591437605$15148.277924770937$16199.61125810427$17250.944591437605$17250.944591437605$16349.801734294748$15448.658877151891$14547.516020009032$13646.373162866177$12745.230305723318$11844.087448580462$10942.944591437605,15190.34504499631$15874.059330710596$16557.77361642488$17241.487902139168$17925.20218785345$18608.916473567737$19292.630759282023$19976.34504499631$19976.34504499631$19178.67837832964$18381.011711662977$17583.34504499631$17583.34504499631$18381.011711662977$19178.67837832964$19976.34504499631$19976.34504499631$19292.630759282023$18608.916473567737$17925.20218785345$17241.487902139168$16557.77361642488$15874.059330710596$15190.34504499631
193,America Drive,40.74022222222222,-73.9798888888889,12857.664512207792$15111.093083636362$17364.521655064935$19617.950226493507$21871.378797922076$24124.807369350645$26378.235940779225$28631.66451220779$28631.66451220779$26002.66451220779$23373.664512207793$20744.66451220779$20744.66451220779$23373.66451220779$26002.66451220779$28631.66451220779$28631.66451220779$26378.235940779225$24124.80736935065$21871.378797922076$19617.950226493507$17364.521655064935$15111.093083636364$12857.664512207792,9454.1620601873$10380.447774473014$11306.733488758728$12233.019203044443$13159.304917330157$14085.59063161587$15011.876345901586$15938.1620601873$15938.1620601873$14857.495393520632$13776.828726853968$12696.1620601873$12696.1620601873$13776.828726853966$14857.495393520632$15938.1620601873$15938.1620601873$15011.876345901586$14085.590631615873$13159.304917330157$12233.019203044443$11306.73348875873$10380.447774473014$9454.1620601873,14166.533820085853$15439.390962942996$16712.24810580014$17985.10524865728$19257.962391514426$20530.819534371567$21803.67667722871$23076.533820085853$23076.533820085853$21591.533820085853$20106.533820085853$18621.533820085853$18621.533820085853$20106.533820085853$21591.533820085853$23076.533820085853$23076.533820085853$21803.67667722871$20530.819534371567$19257.962391514426$17985.10524865728$16712.24810580014$15439.390962942996$14166.533820085853
194,Maiden Avenue,40.74022222222222,-73.97544444444445,9312.368296219804$10199.225439076945$11086.082581934088$11972.939724791231$12859.796867648374$13746.654010505517$14633.51115336266$15520.368296219804$15520.368296219804$14485.701629553136$13451.03496288647$12416.368296219804$12416.368296219804$13451.034962886468$14485.701629553136$15520.368296219804$15520.368296219804$14633.51115336266$13746.654010505517$12859.796867648374$11972.939724791231$11086.08258193409$10199.225439076945$9312.368296219804,10690.39876437562$11314.39876437562$11938.39876437562$12562.39876437562$13186.39876437562$13810.39876437562$14434.39876437562$15058.39876437562$15058.39876437562$14330.39876437562$13602.39876437562$12874.39876437562$12874.39876437562$13602.39876437562$14330.39876437562$15058.39876437562$15058.39876437562$14434.39876437562$13810.39876437562$13186.39876437562$12562.39876437562$11938.39876437562$11314.39876437562$10690.39876437562,13502.535702818419$15681.964274246991$17861.39284567556$20040.821417104133$22220.249988532705$24399.678559961274$26579.10713138985$28758.53570281842$28758.53570281842$26215.86903615175$23673.202369485087$21130.53570281842$21130.53570281842$23673.202369485087$26215.86903615175$28758.53570281842$28758.53570281842$26579.10713138985$24399.678559961278$22220.249988532705$20040.821417104133$17861.392845675564$15681.964274246991$13502.535702818419
195,Brooklyn Heights,40.74022222222222,-73.971,8602.036767173908$10515.46533860248$12428.893910031049$14342.322481459623$16255.751052888192$18169.179624316763$20082.608195745335$21996.036767173908$21996.036767173908$19763.703433840572$17531.370100507243$15299.036767173908$15299.036767173908$17531.37010050724$19763.703433840572$21996.036767173908$21996.036767173908$20082.608195745335$18169.179624316763$16255.751052888192$14342.322481459623$12428.893910031053$10515.46533860248$8602.036767173908,13301.639195645455$15985.92490993117$18670.21062421688$21354.4963385026$24038.782052788312$26723.067767074026$29407.353481359743$32091.639195645454$32091.639195645454$28959.97252897879$25828.305862312125$22696.639195645454$22696.639195645454$25828.305862312118$28959.97252897879$32091.639195645454$32091.639195645454$29407.353481359743$26723.067767074026$24038.782052788312$21354.4963385026$18670.21062421689$15985.924909931171$13301.639195645455,9316.518734905527$10835.661592048384$12354.80444919124$13873.9473063341$15393.090163476954$16912.23302061981$18431.37587776267$19950.518734905527$19950.518734905527$18178.18540157219$16405.852068238863$14633.518734905527$14633.518734905527$16405.85206823886$18178.18540157219$19950.518734905527$19950.518734905527$18431.37587776267$16912.233020619813$15393.090163476954$13873.9473063341$12354.804449191242$10835.661592048386$9316.518734905527
196,Victory Avenue,40.745111111111115,-74.011,5420.493400870547$8138.779115156261$10857.064829441973$13575.350543727689$16293.636258013403$19011.921972299115$21730.207686584832$24448.493400870546$24448.493400870546$21277.16006753721$18105.82673420388$14934.493400870546$14934.493400870546$18105.826734203878$21277.16006753721$24448.493400870546$24448.493400870546$21730.207686584832$19011.92197229912$16293.636258013403$13575.350543727689$10857.064829441977$8138.779115156262$5420.493400870547,3501.6135757045377$4830.470718561681$6159.327861418823$7488.185004275966$8817.04214713311$10145.899289990251$11474.756432847395$12803.613575704538$12803.613575704538$11253.280242371204$9702.946909037872$8152.613575704538$8152.613575704538$9702.94690903787$11253.280242371204$12803.613575704538$12803.613575704538$11474.756432847395$10145.899289990251$8817.04214713311$7488.185004275966$6159.327861418824$4830.470718561681$3501.6135757045377,5351.794146349579$7727.508432063864$10103.22271777815$12478.937003492436$14854.651289206722$17230.36557492101$19606.079860635295$21981.79414634958$21981.79414634958$19210.127479682913$16438.46081301625$13666.794146349579$13666.794146349579$16438.460813016245$19210.127479682913$21981.79414634958$21981.79414634958$19606.079860635295$17230.36557492101$14854.651289206722$12478.937003492436$10103.222717778151$7727.508432063865$5351.794146349579
197,Utopia Circle,40.745111111111115,-74.00655555555555,4000.6273117871187$5615.484454644262$7230.341597501404$8845.198740358548$10460.05588321569$12074.913026072833$13689.770168929977$15304.627311787119$15304.627311787119$13420.627311787119$11536.627311787119$9652.627311787119$9652.627311787119$11536.627311787119$13420.627311787119$15304.627311787119$15304.627311787119$13689.770168929977$12074.913026072833$10460.05588321569$8845.198740358548$7230.341597501406$5615.484454644262$4000.6273117871187,2978.113220945853$3589.5417923744244$4200.970363802995$4812.3989352315675$5423.827506660138$6035.25607808871$6646.684649517281$7258.113220945853$7258.113220945853$6544.779887612519$5831.446554279186$5118.113220945853$5118.113220945853$5831.446554279186$6544.779887612519$7258.113220945853$7258.113220945853$6646.684649517281$6035.25607808871$5423.827506660138$4812.3989352315675$4200.970363802996$3589.5417923744244$2978.113220945853,4054.2397173568897$5168.811145928318$6283.382574499747$7397.954003071176$8512.525431642604$9627.096860214031$10741.668288785462$11856.23971735689$11856.23971735689$10555.906384023556$9255.573050690224$7955.23971735689$7955.23971735689$9255.573050690222$10555.906384023556$11856.23971735689$11856.23971735689$10741.668288785462$9627.096860214033$8512.525431642604$7397.954003071176$6283.3825744997475$5168.811145928319$4054.2397173568897
198,Houston Circle,40.745111111111115,-74.0021111111111,4698.0983441372355$6326.669772708664$7955.241201280092$9583.812629851522$11212.38405842295$12840.955486994377$14469.526915565808$16098.098344137235$16098.098344137235$14198.098344137235$12298.098344137235$10398.098344137235$10398.098344137235$12298.098344137235$14198.098344137235$16098.098344137235$16098.098344137235$14469.526915565808$12840.955486994379$11212.38405842295$9583.812629851522$7955.241201280093$6326.669772708665$4698.0983441372355,3456.598563349188$3784.8842776349024$4113.169991920617$4441.455706206331$4769.741420492045$5098.02713477776$5426.312849063474$5754.598563349188$5754.598563349188$5371.598563349188$4988.598563349188$4605.598563349188$4605.598563349188$4988.598563349188$5371.598563349188$5754.598563349188$5754.598563349188$5426.312849063474$5098.02713477776$4769.741420492045$4441.455706206331$4113.169991920617$3784.884277634903$3456.598563349188,3878.8633672557207$4149.1490815414345$4419.434795827149$4689.720510112864$4960.006224398578$5230.291938684292$5500.577652970007$5770.863367255721$5770.863367255721$5455.530033922387$5140.196700589055$4824.863367255721$4824.863367255721$5140.196700589054$5455.530033922387$5770.863367255721$5770.863367255721$5500.577652970007$5230.291938684292$4960.006224398578$4689.720510112864$4419.434795827149$4149.149081541435$3878.8633672557207
199,Victory Lane,40.745111111111115,-73.99766666666666,3105.8826912423856$3297.8826912423856$3489.8826912423856$3681.8826912423856$3873.8826912423856$4065.8826912423856$4257.882691242386$4449.882691242386$4449.882691242386$4225.882691242386$4001.8826912423856$3777.8826912423856$3777.8826912423856$4001.8826912423856$4225.882691242386$4449.882691242386$4449.882691242386$4257.882691242386$4065.8826912423856$3873.8826912423856$3681.8826912423856$3489.8826912423856$3297.8826912423856$3105.8826912423856,7484.37315659202$9010.658870877734$10536.944585163448$12063.230299449162$13589.516013734876$15115.80172802059$16642.087442306307$18168.37315659202$18168.37315659202$16387.706489925353$14607.039823258689$12826.37315659202$12826.37315659202$14607.039823258685$16387.706489925353$18168.37315659202$18168.37315659202$16642.087442306307$15115.801728020593$13589.516013734876$12063.230299449162$10536.944585163448$9010.658870877734$7484.37315659202,8375.107878767154$10016.82216448144$11658.536450195727$13300.250735910013$14941.965021624297$16583.67930733858$18225.393593052868$19867.107878767154$19867.107878767154$17951.774545433822$16036.441212100488$14121.107878767154$14121.107878767154$16036.441212100486$17951.774545433822$19867.107878767154$19867.107878767154$18225.393593052868$16583.679307338585$14941.965021624297$13300.250735910013$11658.536450195727$10016.82216448144$8375.107878767154
200,Lexington Drive,40.745111111111115,-73.99322222222222,8238.942162435944$10487.513591007373$12736.0850195788$14984.65644815023$17233.227876721656$19481.799305293083$21730.370733864518$23978.942162435946$23978.942162435946$21355.60882910261$18732.275495769278$16108.942162435944$16108.942162435944$18732.275495769274$21355.60882910261$23978.942162435946$23978.942162435946$21730.370733864518$19481.799305293087$17233.227876721656$14984.65644815023$12736.085019578803$10487.513591007373$8238.942162435944,12074.591223979945$14048.87693826566$16023.162652551375$17997.44836683709$19971.734081122802$21946.019795408516$23920.305509694233$25894.591223979944$25894.591223979944$23591.25789064661$21287.92455731328$18984.591223979944$18984.591223979944$21287.92455731328$23591.25789064661$25894.591223979944$25894.591223979944$23920.305509694233$21946.019795408516$19971.734081122802$17997.44836683709$16023.162652551375$14048.876938265661$12074.591223979945,11735.94222872828$13345.085085871136$14954.227943013993$16563.370800156852$18172.513657299707$19781.656514442562$21390.799371585425$22999.94222872828$22999.94222872828$21122.608895394944$19245.275562061615$17367.94222872828$17367.94222872828$19245.27556206161$21122.608895394944$22999.94222872828$22999.94222872828$21390.799371585425$19781.656514442566$18172.513657299707$16563.370800156852$14954.227943013995$13345.085085871138$11735.94222872828
201,Bowery Street,40.745111111111115,-73.98877777777778,10001.966151605775$12010.251865891489$14018.537580177202$16026.823294462916$18035.10900874863$20043.394723034344$22051.68043732006$24059.966151605775$24059.966151605775$21716.96615160577$19373.966151605775$17030.966151605775$17030.966151605775$19373.966151605775$21716.96615160577$24059.966151605775$24059.966151605775$22051.68043732006$20043.394723034347$18035.10900874863$16026.823294462916$14018.537580177204$12010.251865891489$10001.966151605775,11477.0605282339$11914.48909966247$12351.917671091043$12789.346242519614$13226.774813948186$13664.203385376757$14101.63195680533$14539.0605282339$14539.0605282339$14028.727194900566$13518.393861567234$13008.0605282339$13008.0605282339$13518.393861567234$14028.727194900566$14539.0605282339$14539.0605282339$14101.63195680533$13664.203385376757$13226.774813948186$12789.346242519614$12351.917671091043$11914.48909966247$11477.0605282339,13011.765072153205$13454.907929296061$13898.050786438918$14341.193643581777$14784.336500724632$15227.47935786749$15670.622215010348$16113.765072153205$16113.765072153205$15596.765072153205$15079.765072153205$14562.765072153205$14562.765072153205$15079.765072153205$15596.765072153205$16113.765072153205$16113.765072153205$15670.622215010348$15227.47935786749$14784.336500724632$14341.193643581777$13898.050786438918$13454.907929296061$13011.765072153205
202,Christopher Boulevard,40.745111111111115,-73.98433333333334,11340.431463120593$12968.717177406306$14597.00289169202$16225.288605977736$17853.574320263448$19481.860034549165$21110.14574883488$22738.431463120593$22738.431463120593$20838.764796453925$18939.09812978726$17039.431463120593$17039.431463120593$18939.098129787257$20838.764796453925$22738.431463120593$22738.431463120593$21110.14574883488$19481.860034549165$17853.574320263448$16225.288605977736$14597.002891692022$12968.717177406306$11340.431463120593,12632.202505659818$14908.773934231245$17185.345362802676$19461.916791374104$21738.48821994553$24015.05964851696$26291.63107708839$28568.202505659818$28568.202505659818$25912.202505659818$23256.20250565982$20600.202505659818$20600.202505659818$23256.202505659818$25912.202505659818$28568.202505659818$28568.202505659818$26291.63107708839$24015.05964851696$21738.48821994553$19461.916791374104$17185.345362802676$14908.773934231247$12632.202505659818,14126.386803167989$14790.386803167989$15454.386803167989$16118.386803167989$16782.38680316799$17446.38680316799$18110.38680316799$18774.38680316799$18774.38680316799$17999.72013650132$17225.053469834656$16450.38680316799$16450.38680316799$17225.053469834653$17999.72013650132$18774.38680316799$18774.38680316799$18110.38680316799$17446.38680316799$16782.38680316799$16118.386803167989$15454.386803167989$14790.386803167989$14126.386803167989
203,Love Avenue,40.745111111111115,-73.9798888888889,13093.152994245163$14406.581565673736$15720.010137102307$17033.438708530877$18346.86727995945$19660.295851388022$20973.724422816595$22287.152994245163$22287.152994245163$20754.81966091183$19222.486327578496$17690.152994245163$17690.152994245163$19222.486327578496$20754.81966091183$22287.152994245163$22287.152994245163$20973.724422816595$19660.295851388022$18346.86727995945$17033.438708530877$15720.010137102308$14406.581565673736$13093.152994245163,9352.062912817011$10502.062912817011$11652.062912817011$12802.062912817011$13952.062912817011$15102.062912817011$16252.062912817011$17402.06291281701$17402.06291281701$16060.396246150343$14718.72957948368$13377.062912817011$13377.062912817011$14718.72957948368$16060.396246150343$17402.06291281701$17402.06291281701$16252.062912817011$15102.062912817011$13952.062912817011$12802.062912817011$11652.062912817013$10502.062912817013$9352.062912817011,18615.96985289349$21300.255567179207$23984.541281464917$26668.826995750635$29353.11271003635$32037.398424322062$34721.68413860778$37405.96985289349$37405.96985289349$34274.303186226825$31142.63651956016$28010.96985289349$28010.96985289349$31142.636519560154$34274.303186226825$37405.96985289349$37405.96985289349$34721.68413860778$32037.398424322062$29353.11271003635$26668.826995750635$23984.541281464924$21300.255567179207$18615.96985289349
204,Utopia Parkway,40.745111111111115,-73.97544444444445,9650.822408213939$11988.536693928225$14326.250979642511$16663.965265356797$19001.679551071084$21339.393836785366$23677.108122499652$26014.82240821394$26014.82240821394$23287.489074880603$20560.155741547274$17832.82240821394$17832.82240821394$20560.15574154727$23287.489074880603$26014.82240821394$26014.82240821394$23677.108122499652$21339.39383678537$19001.679551071084$16663.965265356797$14326.250979642511$11988.536693928225$9650.822408213939,8316.295710274562$10124.581424560276$11932.867138845992$13741.152853131705$15549.43856741742$17357.724281703133$19166.009995988847$20974.295710274564$20974.295710274564$18864.629043607893$16754.96237694123$14645.295710274562$14645.295710274562$16754.96237694123$18864.629043607893$20974.295710274564$20974.295710274564$19166.009995988847$17357.724281703137$15549.43856741742$13741.152853131705$11932.867138845992$10124.581424560278$8316.295710274562,9388.742646096965$10744.171217525538$12099.599788954109$13455.02836038268$14810.456931811252$16165.885503239822$17521.314074668393$18876.742646096965$18876.742646096965$17295.40931276363$15714.0759794303$14132.742646096965$14132.742646096965$15714.075979430298$17295.40931276363$18876.742646096965$18876.742646096965$17521.314074668393$16165.885503239822$14810.456931811252$13455.02836038268$12099.59978895411$10744.171217525538$9388.742646096965
205,Steinway Avenue,40.745111111111115,-73.971,4810.199058927303$5810.4847732130165$6810.770487498731$7811.056201784446$8811.34191607016$9811.627630355873$10811.913344641589$11812.199058927303$11812.199058927303$10645.199058927301$9478.199058927305$8311.199058927303$8311.199058927303$9478.199058927303$10645.199058927301$11812.199058927303$11812.199058927303$10811.913344641589$9811.627630355873$8811.34191607016$7811.056201784446$6810.770487498732$5810.484773213017$4810.199058927303,8516.759750497256$11194.759750497256$13872.759750497256$16550.75975049726$19228.75975049726$21906.75975049726$24584.75975049726$27262.75975049726$27262.75975049726$24138.426417163922$21014.093083830594$17889.75975049726$17889.75975049726$21014.093083830587$24138.426417163922$27262.75975049726$27262.75975049726$24584.75975049726$21906.75975049726$19228.75975049726$16550.75975049726$13872.759750497258$11194.759750497258$8516.759750497256,5774.077881458357$6889.792167172643$8005.506452886928$9121.220738601214$10236.935024315499$11352.649310029785$12468.363595744073$13584.077881458357$13584.077881458357$12282.41121479169$10980.744548125023$9679.077881458357$9679.077881458357$10980.744548125023$12282.41121479169$13584.077881458357$13584.077881458357$12468.363595744073$11352.649310029785$10236.935024315499$9121.220738601214$8005.50645288693$6889.7921671726435$5774.077881458357
206,America Heights,40.75,-74.011,3061.2352935129875$4642.663864941559$6224.092436370131$7805.521007798702$9386.949579227274$10968.378150655844$12549.806722084417$14131.235293512987$14131.235293512987$12286.235293512987$10441.235293512987$8596.235293512987$8596.235293512987$10441.235293512987$12286.235293512987$14131.235293512987$14131.235293512987$12549.806722084417$10968.378150655844$9386.949579227274$7805.521007798702$6224.0924363701315$4642.663864941559$3061.2352935129875,2387.608102700961$3462.750959843818$4537.893816986675$5613.036674129533$6688.17953127239$7763.322388415247$8838.465245558104$9913.60810270096$9913.60810270096$8659.274769367627$7404.941436034295$6150.608102700961$6150.608102700961$7404.941436034294$8659.274769367627$9913.60810270096$9913.60810270096$8838.465245558104$7763.322388415248$6688.17953127239$5613.036674129533$4537.893816986676$3462.7509598438182$2387.608102700961,2803.857273760314$4099.857273760314$5395.857273760314$6691.857273760314$7987.857273760314$9283.857273760314$10579.857273760314$11875.857273760314$11875.857273760314$10363.857273760314$8851.857273760314$7339.857273760314$7339.857273760314$8851.857273760314$10363.857273760314$11875.857273760314$11875.857273760314$10579.857273760314$9283.857273760314$7987.857273760314$6691.857273760314$5395.8572737603145$4099.8572737603145$2803.857273760314
207,Manning Boulevard,40.75,-74.00655555555555,3706.5204975419056$5536.520497541906$7366.520497541906$9196.520497541906$11026.520497541906$12856.520497541904$14686.520497541906$16516.520497541904$16516.520497541904$14381.520497541904$12246.520497541907$10111.520497541906$10111.520497541906$12246.520497541906$14381.520497541904$16516.520497541904$16516.520497541904$14686.520497541906$12856.520497541906$11026.520497541906$9196.520497541906$7366.5204975419065$5536.5204975419065$3706.5204975419056,1755.7628789036075$2279.4771646178933$2803.1914503321786$3326.905736046465$3850.62002176075$4374.3343074750355$4898.048593189322$5421.762878903608$5421.762878903608$4810.762878903607$4199.762878903608$3588.7628789036075$3588.7628789036075$4199.762878903608$4810.762878903607$5421.762878903608$5421.762878903608$4898.048593189322$4374.3343074750355$3850.62002176075$3326.905736046465$2803.1914503321796$2279.4771646178933$1755.7628789036075,3482.8135736396384$4939.956430782495$6397.099287925352$7854.24214506821$9311.385002211066$10768.527859353922$12225.670716496781$13682.813573639638$13682.813573639638$11982.813573639638$10282.813573639638$8582.813573639638$8582.813573639638$10282.813573639638$11982.813573639638$13682.813573639638$13682.813573639638$12225.670716496781$10768.527859353924$9311.385002211066$7854.24214506821$6397.099287925354$4939.956430782497$3482.8135736396384
